Name,ID,Has Item,Mod,Class,Display Name
appliedenergistics2:tile.SkyStoneSlabBlock,446,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Slab
appliedenergistics2:tile.SkyStoneSlabBlock.double,447,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Slab
appliedenergistics2:tile.SkyStoneBlockSlabBlock,448,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Block Slab
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,449,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Block Slab
appliedenergistics2:tile.SkyStoneBrickSlabBlock,450,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Brick Slab
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,451,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Brick Slab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,452,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Small Brick Slab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,453,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Small Brick Slab
appliedenergistics2:tile.FluixSlabBlock,454,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Fluix Slab
appliedenergistics2:tile.FluixSlabBlock.double,455,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Fluix Slab
appliedenergistics2:tile.QuartzSlabBlock,456,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Slab
appliedenergistics2:tile.QuartzSlabBlock.double,457,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Slab
appliedenergistics2:tile.ChiseledQuartzSlabBlock,458,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Chiseled Certus Quartz Slab
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,459,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Chiseled Certus Quartz Slab
appliedenergistics2:tile.QuartzPillarSlabBlock,460,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Pillar Slab
appliedenergistics2:tile.QuartzPillarSlabBlock.double,461,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Pillar Slab
Thaumcraft:blockFluxGoo,462,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGoo,Flux Goo
Thaumcraft:blockFluxGas,463,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGas,Flux Gas
Thaumcraft:blockFluidPure,464,true,Thaumcraft,thaumcraft.common.blocks.BlockFluidPure,Purifying Fluid
Thaumcraft:blockFluidDeath,465,true,Thaumcraft,thaumcraft.common.blocks.BlockFluidDeath,Liquid Death
Thaumcraft:blockCustomOre,466,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOre,Cinnabar Ore
Thaumcraft:blockMagicalLog,467,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLog,Greatwood Log
Thaumcraft:blockMagicalLeaves,468,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeaves,Greatwood Leaves
Thaumcraft:blockCustomPlant,469,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlant,Greatwood Sapling
Thaumcraft:blockTaint,470,true,Thaumcraft,thaumcraft.common.blocks.BlockTaint,Crusted Taint
Thaumcraft:blockTaintFibres,471,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibres,Fibrous Taint
Thaumcraft:blockCosmeticOpaque,472,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaque,Amber Block
Thaumcraft:blockCosmeticSolid,473,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolid,Obsidian Totem
Thaumcraft:blockCrystal,474,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystal,Air Crystal Cluster
Thaumcraft:blockTube,475,true,Thaumcraft,thaumcraft.common.blocks.BlockTube,Essentia Tube
Thaumcraft:blockMetalDevice,476,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDevice,Crucible
Thaumcraft:blockWoodenDevice,477,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDevice,Arcane Bellows
Thaumcraft:blockStoneDevice,478,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDevice,Alchemical Furnace
Thaumcraft:blockMirror,479,true,Thaumcraft,thaumcraft.common.blocks.BlockMirror,Magic Mirror
Thaumcraft:blockTable,480,true,Thaumcraft,thaumcraft.common.blocks.BlockTable,Table
Thaumcraft:blockChestHungry,481,true,Thaumcraft,thaumcraft.common.blocks.BlockChestHungry,Hungry Chest
Thaumcraft:blockArcaneDoor,482,true,Thaumcraft,thaumcraft.common.blocks.BlockArcaneDoor,Arcane Door
Thaumcraft:blockLifter,483,true,Thaumcraft,thaumcraft.common.blocks.BlockLifter,Arcane Levitator
Thaumcraft:blockMagicBox,484,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicBox,Magic Box
Thaumcraft:blockAlchemyFurnace,485,true,Thaumcraft,thaumcraft.common.blocks.BlockAlchemyFurnace,Advanced Alchemical Furnace
Thaumcraft:blockJar,486,true,Thaumcraft,thaumcraft.common.blocks.BlockJar,Warded Jar
Thaumcraft:blockCandle,487,true,Thaumcraft,thaumcraft.common.blocks.BlockCandle,White Tallow Candle
Thaumcraft:blockEldritch,488,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritch,Eldritch Altar
Thaumcraft:blockAiry,489,true,Thaumcraft,makeo.gadomancy.common.blocks.BlockNode,Aura Node
Thaumcraft:blockManaPod,490,true,Thaumcraft,thaumcraft.common.blocks.BlockManaPod,Mana Pod Stem
Thaumcraft:blockArcaneFurnace,491,true,Thaumcraft,thaumcraft.common.blocks.BlockArcaneFurnace,Infernal Furnace
Thaumcraft:blockWarded,492,true,Thaumcraft,thaumcraft.common.blocks.BlockWarded,Warded Block
Thaumcraft:blockHole,493,true,Thaumcraft,thaumcraft.common.blocks.BlockHole,Empty Space
Thaumcraft:blockPortalEldritch,494,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchPortal,Eldritch Portal
Thaumcraft:blockEssentiaReservoir,495,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoir,Essentia Reservoir
Thaumcraft:blockEldritchNothing,496,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchNothing,Portal to Nothing
Thaumcraft:blockStairsArcaneStone,497,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Arcane Stone Stairs
Thaumcraft:blockStairsGreatwood,498,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Greatwood Stairs
Thaumcraft:blockStairsSilverwood,499,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Silverwood Stairs
Thaumcraft:blockStairsEldritch,500,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Ancient Stone Stairs
Thaumcraft:blockCosmeticSlabWood,501,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlab,Greatwood Slab
Thaumcraft:blockCosmeticSlabStone,502,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlab,Arcane Stone Slab
Thaumcraft:blockCosmeticDoubleSlabWood,503,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlab,Wood Slab
Thaumcraft:blockCosmeticDoubleSlabStone,504,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlab,Stone Slab
Thaumcraft:blockLootUrn,505,true,Thaumcraft,thaumcraft.common.blocks.BlockLoot,Old Urn
Thaumcraft:blockLootCrate,506,true,Thaumcraft,thaumcraft.common.blocks.BlockLoot,Abandoned Crate
thaumicenergistics:thaumicenergistics.block.essentia.provider,507,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaProvider,Essentia Provider
thaumicenergistics:thaumicenergistics.block.infusion.provider,508,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockInfusionProvider,Infusion Provider
thaumicenergistics:thaumicenergistics.block.advanced.infusion.provider,509,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockAdvancedInfusionProvider,Advanced Infusion Provider
thaumicenergistics:thaumicenergistics.block.gear.box,510,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockGearBox,Iron Gear Box
thaumicenergistics:thaumicenergistics.block.golem.gear.box,511,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockGolemGearBox,Thaumium Gear Box
thaumicenergistics:thaumicenergistics.block.essentia.cell.workbench,512,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaCellWorkbench,Essentia Cell Workbench
thaumicenergistics:thaumicenergistics.block.arcane.assembler,513,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockArcaneAssembler,Arcane Assembler
thaumicenergistics:thaumicenergistics.block.knowledge.inscriber,514,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockKnowledgeInscriber,Knowledge Inscriber
thaumicenergistics:thaumicenergistics.block.essentia.vibration.chamber,515,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaVibrationChamber,Essentia Vibration Chamber
thaumicenergistics:thaumicenergistics.block.distillation.encoder,516,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockDistillationEncoder,Distillation Pattern Encoder
ae2fc:certus_quartz_tank,517,true,ae2fc,com.glodblock.github.common.block.BlockCertusQuartzTank,Certus Quartz Tank
ae2fc:fluid_auto_filler,518,true,ae2fc,com.glodblock.github.common.block.BlockFluidAutoFiller,ME Fluid Auto Filler
ae2fc:fluid_discretizer,519,true,ae2fc,com.glodblock.github.common.block.BlockFluidDiscretizer,Fluid Discretizer
ae2fc:level_maintainer,520,true,ae2fc,com.glodblock.github.common.block.BlockLevelMaintainer,ME Level Maintainer
ae2fc:fluid_pattern_encoder,521,true,ae2fc,com.glodblock.github.common.block.BlockFluidPatternEncoder,Fluid Pattern Encoder
ae2fc:fluid_packet_decoder,522,true,ae2fc,com.glodblock.github.common.block.BlockFluidPacketDecoder,ME Fluid Packet Decoder
ae2fc:fluid_interface,523,true,ae2fc,com.glodblock.github.common.block.BlockFluidInterface,ME Dual Interface
ae2fc:ingredient_buffer,524,true,ae2fc,com.glodblock.github.common.block.BlockIngredientBuffer,Ingredient Buffer
ae2fc:fluid_buffer,525,true,ae2fc,com.glodblock.github.common.block.BlockFluidBuffer,ME Fluid Buffer
ae2fc:large_ingredient_buffer,526,true,ae2fc,com.glodblock.github.common.block.BlockLargeIngredientBuffer,Large Ingredient Buffer
ae2fc:oc_pattern_editor,527,true,ae2fc,com.glodblock.github.common.block.BlockOCPatternEditor,OC Pattern Editor
ae2fc:walrus,528,true,ae2fc,com.glodblock.github.common.block.BlockWalrus,Walrus
ae2fc:super_stock_replenisher,529,true,ae2fc,com.glodblock.github.common.block.BlockSuperStockReplenisher,Super Stock Replenisher
ae2stuff:Encoder,530,true,ae2stuff,net.bdew.ae2stuff.machines.encoder.BlockEncoder$,Pattern Encoder
ae2stuff:Grower,531,true,ae2stuff,net.bdew.ae2stuff.machines.grower.BlockGrower$,Crystal Growth Chamber
ae2stuff:Inscriber,532,true,ae2stuff,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$,Advanced Inscriber
ae2stuff:Wireless,533,true,ae2stuff,net.bdew.ae2stuff.machines.wireless.BlockWireless$,Wireless Connector
AFSU:AFSU,534,true,AFSU,xbony2.afsu.blocks.AFSUBlock,AFSU
alchgrate:alchgrate,535,true,alchgrate,com.technicianlp.chestgrate.BlockChestGrate,Alchemical Grate
amazingtrophies:trophy,536,true,amazingtrophies,glowredman.amazingtrophies.trophy.BlockTrophy,Unknown Trophy
BuildCraft|Core:eternalSpring,537,true,BuildCraft|Core,buildcraft.core.BlockSpring,Water Spring
BuildCraft|Core:buildToolBlock,538,true,BuildCraft|Core,buildcraft.core.BlockBuildTool,Tool Block
BuildCraft|Core:engineBlock,539,true,BuildCraft|Core,buildcraft.core.BlockEngine,Redstone Engine
BuildCraft|Core:markerBlock,540,true,BuildCraft|Core,buildcraft.core.BlockMarker,Land Mark
BuildCraft|Core:pathMarkerBlock,541,true,BuildCraft|Core,buildcraft.core.BlockPathMarker,Path Mark
BuildCraft|Energy:blockOil,542,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Oil
BuildCraft|Energy:blockFuel,543,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Fuel
BuildCraft|Energy:blockRedPlasma,544,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Red Plasma Block
battlegear2:flagpole,545,true,battlegear2,mods.battlegear2.heraldry.BlockFlagPole,Oak Flag Pole
ForgeMultipart:block,546,false,null,codechicken.multipart.BlockMultipart,null
ExtraUtilities:chestMini,547,true,ExtraUtilities,com.rwtema.extrautils.tileentity.chests.BlockMiniChest,Mini-Chest
ExtraUtilities:chestFull,548,true,ExtraUtilities,com.rwtema.extrautils.tileentity.chests.BlockFullChest,Slightly Larger Chest
ExtraUtilities:enderCollector,549,true,ExtraUtilities,com.rwtema.extrautils.tileentity.endercollector.BlockEnderCollector,Ender Collector
ExtraUtilities:endConstructor,550,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderconstructor.BlockEnderConstructor,QED (Quasar Entanglement Device)
ExtraUtilities:endMarker,551,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderMarkers,Ender-Marker
ExtraUtilities:curtains,552,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCurtain,Blackout Curtains
ExtraUtilities:angelBlock,553,true,ExtraUtilities,com.rwtema.extrautils.block.BlockAngelBlock,Angel Block
ExtraUtilities:budoff,554,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBUD,Block Update Detector
ExtraUtilities:chandelier,555,true,ExtraUtilities,com.rwtema.extrautils.block.BlockChandelier,Chandelier
ExtraUtilities:decorativeBlock1,556,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Edged Stone Bricks
ExtraUtilities:decorativeBlock2,557,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Thickened Glass
ExtraUtilities:pureLove,558,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPureLove,Pure Love
ExtraUtilities:block_bedrockium,559,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBedrockium,Block of Bedrockium
ExtraUtilities:datablock,560,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColorData,Data Block
ExtraUtilities:colorStoneBrick,561,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone Bricks (White Frequency)
ExtraUtilities:colorWoodPlanks,562,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Oak Planks (White Frequency)
ExtraUtilities:color_lightgem,563,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Glowstone (White Frequency)
ExtraUtilities:color_stone,564,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone (White Frequency)
ExtraUtilities:color_quartzBlock,565,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Quartz (White Frequency)
ExtraUtilities:color_hellsand,566,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Soul Sand (White Frequency)
ExtraUtilities:color_redstoneLight,567,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Redstone Lamp (White Frequency)
ExtraUtilities:color_brick,568,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Bricks (White Frequency)
ExtraUtilities:color_stonebrick,569,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Cobblestone (White Frequency)
ExtraUtilities:color_blockLapis,570,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Lapis Lazuli Block (White Frequency)
ExtraUtilities:color_obsidian,571,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Obsidian (White Frequency)
ExtraUtilities:color_blockRedstone,572,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Redstone (White Frequency)
ExtraUtilities:color_blockCoal,573,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Coal (White Frequency)
ExtraUtilities:cobblestone_compressed,574,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCobblestoneCompressed,Compressed Cobblestone
ExtraUtilities:conveyor,575,true,ExtraUtilities,com.rwtema.extrautils.block.BlockConveyor,Conveyor Belt
ExtraUtilities:filing,576,true,ExtraUtilities,com.rwtema.extrautils.block.BlockFilingCabinet,Filing Cabinet
ExtraUtilities:greenscreen,577,true,ExtraUtilities,com.rwtema.extrautils.block.BlockGreenScreen,Lapis Caelestis Albus (White)
ExtraUtilities:trading_post,578,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTradingPost,Trading Post
ExtraUtilities:sound_muffler,579,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSoundMuffler,Sound Muffler
ExtraUtilities:extractor_base,580,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferNode,Transfer Node (Items)
ExtraUtilities:extractor_base_remote,581,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockRetrievalNode,Retrieval Node (Items)
ExtraUtilities:pipes,582,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,Transfer Pipe
ExtraUtilities:pipes.1,583,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,Hyper-Rationing Pipe
ExtraUtilities:cursedearthside,584,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCursedEarth,Cursed Earth
ExtraUtilities:trashcan,585,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTrashCan,Trash Can
ExtraUtilities:spike_base,586,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpike,Iron Spike
ExtraUtilities:spike_base_diamond,587,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeDiamond,Diamond Spike
ExtraUtilities:spike_base_gold,588,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeGold,Golden Spike
ExtraUtilities:spike_base_wood,589,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeWood,Wooden Spike
ExtraUtilities:enderThermicPump,590,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEnderthermicPump,Ender-Thermic Pump
ExtraUtilities:enderQuarry,591,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderQuarry,Ender Quarry
ExtraUtilities:enderQuarryUpgrade,592,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockQuarryUpgrades,Ender Quarry Upgrade Base
ExtraUtilities:timer,593,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTimer,Redstone Clock
ExtraUtilities:magnumTorch,594,true,ExtraUtilities,com.rwtema.extrautils.block.BlockMagnumTorch,Magnum Torch
ExtraUtilities:drum,595,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDrum,Drum
ExtraUtilities:generator,596,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:generator.8,597,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:generator.64,598,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:dark_portal,599,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPortal,Portal to The Deep Dark
ExtraUtilities:etherealglass,600,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEtherealStone,Ethereal Glass
TConstruct:liquid.slime,601,true,TConstruct,tconstruct.blocks.slime.SlimeFluid,Liquified Slime
TConstruct:MeatBlock,602,true,TConstruct,tconstruct.world.blocks.MeatBlock,Hambone
TConstruct:WoolSlab1,603,true,TConstruct,tconstruct.blocks.SlabBase,Wool Slab
TConstruct:WoolSlab2,604,true,TConstruct,tconstruct.blocks.SlabBase,Light Gray Wool Slab
